question,answer,docid,dataType,title,content
肥胖男性是否需要關注前列腺癌的風險？,"根據原文“新的研究發現,大腹便便與大腿因脂肪堆積而有大象腿""雄姿""的男子與罹患惡性程度高的前列腺癌風險增加有關聯。”可知，肥胖男性需要關注前列腺癌的風險。",70142,健康,肥胖男注意了!腿粗腰圓或增加患致命性前列腺癌風險,"據外媒報道,社會上越來越常見的腦滿腸肥的""油膩男""可能要注意了,因爲新的研究發現,大腹便便與大腿因脂肪堆積而有大象腿""雄姿""的男子與罹患惡性程度高的前列腺癌風險增加有關聯。據報道,10日發表在《癌症》雜誌上的一項研究發現,腹部深層內臟脂肪和大腿皮下脂肪的堆積與一種惡性程度高且致命的前列腺癌關聯。該研究還對身體質量指數(bmi)和腰圍與前列腺癌類型之間的關係進行了觀察。主導這項研究的作者迪克曼(barbra dickerman)是哈佛公共衛生學院的研究員。她在新聞發佈中說:""有趣的是,當我們對有着高bmi和低bmi的男子分別進行觀察時,內臟脂肪與高惡性程度的前列腺癌間的關係會在較低bmi的男子中有更強的相關性。""研究人員在13年中用電腦斷層掃描對超過1800位男子的體脂分佈與其和前列腺癌之間的相關性進行了研究。該組男子中有172人最後罹患前列腺癌,有31人不治身亡。據聯邦疾病控防中心(cdc)披露,2016年死於前列腺癌的人數高達3萬。這是能獲得的最近的統計數據。研究人員說,通過調整飲食與鍛鍊以減少身體脂肪堆積或能減低罹患前列腺癌的風險。 特別聲明:以上文章內容僅代表作者本人觀點,不代表新浪網觀點或立場。如有關於作品內容、版權或其它問題請於作品發表後的30日內與新浪網聯繫。"
如何改善胃腸能力？,"根據原文“斷煙戒酒,保證足夠的睡眠,保證身心快樂,適度鍛鍊”可知，改善胃腸能力需要戒菸戒酒，保證充足的睡眠，保持身心愉快，適當進行鍛鍊。",57024,健康,胃病人羣的福音 中醫教你1招養胃,"生活中,通常大家都會認爲自己胃不好,有喫完飯肚子各種不適、胃酸、胃脹甚至胃痛等吸收不好的症狀。這該怎麼辦呢？ 怎樣養胃？ 很多能力性吸收不好的病人都很想擺脫各種不舒服的徵兆,希望能有一些""養胃""的方法。 從醫學上來說,能力性吸收不好醫治主要從舒緩症狀入手,改善病人生活水平。 1重視飲食 現在很多人,因爲工作太忙,顧不上喫飯,導致一日三餐總不按時,要麼直接喫零食,方便麪代替,到了晚上,又狂喫一頓,這樣真的很不好,要想胃好,最重要的是飲食要規律。飲食規律,這樣胃酸分泌纔可以規律,胃的敏感性恢復正常,症狀自然慢慢恢復。 2改善生活模式 斷煙戒酒,保證足夠的睡眠,保證身心快樂,適度鍛鍊,這些都有利於胃腸能力的恢復。 很多病人會問""什麼東西我無法喫？什麼東西可以喫？"" 中醫認爲,丁香葉具有溫中降逆、暖胃、去除胃寒的功效,研究發現,菊苣丁香茶葉中主要含有有機酸類、苷類、揮發油等有效成分,並且具有良好的抗菌、抗病毒、抗炎以及增強機體的體液免疫功能等藥理作用,對於胃炎、胃潰瘍形成的陳舊性病竈,有癒合平復的神奇作用。喝法也簡單,取菊苣,丁香,辣木葉,桑葉,玉竹製成菊苣丁香茶,取3--5克,開水沖泡,每日飯前或飯後半小時溫服即可,堅持喝上半個月,胃寒、胃炎、胃痛的症狀就會慢慢的得到改善。 而要根除幽門螺桿菌,除了普遍知道的三聯、四聯療法外,還有一個簡單的方法,就是用菊苣,丁香,辣木葉,桑葉,玉竹製成菊苣丁香茶,然後泡水喝。這是因爲菊苣丁香茶葉中含有丁香油和丁香酚,堅持長期飲用,可抑制幽門螺桿菌的活性,從而達到殺菌的作用。但不是一兩天就有效果,需要堅持喝,一天喝的量不用太大,3--5克菊苣丁香茶熱水沖泡喝一杯,每天堅持纔有用。 事實上,不同的人對食品品種、食品數量的敏感性是不同的,比如別人喫海鮮沒有不舒服,你喫一點就有反應。所以,能力性吸收不好的病人選擇飲食的原理應該是:只要適用自己的都可以喫！ 通常來說,一旦胃酸、胃部灼熱感比較顯著明顯,不要再亂喫東西,尤其是路邊燒烤,麻辣燙,各種炸雞炸薯條,以及零食等垃圾食物,這些對胃有很大刺激的食物,都要杜絕；一旦胃脹相對明顯,不易吸收的食品少喫,如糉子、年糕等糯米類食品,紅薯、土豆等澱粉密度高的食品,筍乾、芹菜等富含纖維素的食品。"
爲什麼蘆筍對腦供血不足有幫助？,"根據原文“蘆筍是一種對*很有幫助的蔬菜。在平時的時候適當喫一些蘆筍,能夠改善毛細血管,對於擴張冠狀動脈也是很有幫助的,從而避免血栓的出現,改善血液的微循環,避免血管硬化的發生,從而更好維持好身體的健康。”可知，蘆筍能夠改善毛細血管、擴張冠狀動脈以及改善血液的微循環，從而有助於避免腦供血不足。",35426,健康,"腦供血不足的人,多喫3種食物,軟化血管,腦梗或許繞道走!","腦供血不足給我們的身體帶來了傷害也是比較多的,生活當中有很多的人們都會出現腦供血不足的疾病,爲了保護我們的身體更加的健康,一定要多喫這三種食物,能夠達到一些軟化血管腦梗或者是一些疾病都會繞道走,到底是哪些食物呢？我們應該如何正確的飲食。 1、蘆筍 蘆筍是一種對*很有幫助的蔬菜。在平時的時候適當喫一些蘆筍,能夠改善毛細血管,對於擴張冠狀動脈也是很有幫助的,從而避免血栓的出現,改善血液的微循環,避免血管硬化的發生,從而更好維持好身體的健康。 2、大蒜 大蒜當中的維生素b1有着降低血脂、血壓的效果,對於腦部保養和促進體內的血液循環是非常好的。同時喫大蒜還能夠將更多的熱量提供給大腦,從而緩解腦部供血不足的情況。 3、葛根 葛根是一種非常常見的中藥,並且他還有着非常不錯的養生保健效果,在平時的時候可以通過食用葛根,能夠起到改善大腦供血不足的效果,並且對於促進大腦的血液流動也會不死非常好的。 按照正確的方法來解決我們身體當中的症狀,這些食物也是非常好的,所以多喫這三種食物能夠解決我們腦供血不足的症狀,保護我們的生命更加的健康的,平時的時候我們可以多喫一些,幫助我們的生活更加的完美,給我們的身體帶來非常好的效果和健康的狀態。"
爲什麼糖尿病患者容易出現小腿抽筋的問題？,"根據原文“當糖尿病患者血糖值過高時,會干擾到自己身體內的肌肉細胞中所蘊含的鈣離子的內部流失,這是造成抽筋的主要原因。”可知，糖尿病患者血糖高會導致肌肉細胞中鈣離子的流失，這是引起抽筋的主要原因之一。",101287,健康,腿老抽筋 這仨原因別忽視,"(解放軍東部戰區空軍醫院糖尿病足中心孫新娟)門診中,有不少糖尿病患者諮詢,他們的血糖並不是特別高,也不存在一些醫學上比較常見的併發症,但卻會頻繁出現小腿抽筋的問題,還伴隨着身體上的疼痛。 其實,這不僅與缺鈣有關,還與血糖、血管的通塞有關。 老人抽筋的常見類型有夜間抽筋,比如睡覺或者靜坐時,最常見的即老人小腿位置和腳趾部位的抽筋；疾病性抽筋,好發於器質性疾病或中風後遺症患者,多因先天性或神經損傷性疾病(癲癇、破傷風、產後痙病、小兒高熱驚厥等)導致肌肉失去支配,過度興奮。 預防抽筋,首先,一定要將血糖控制在正常水平。當糖尿病患者血糖值過高時,會干擾到自己身體內的肌肉細胞中所蘊含的鈣離子的內部流失,這是造成抽筋的主要原因。這也就要求糖尿病患者一定要根據自身的情況以及醫生的要求按時服藥,並且做一些適當的運動,比如太極拳等。 除了控制血糖之外,糖尿病患者可以在醫生和專業人士的指導之下,服用一些口服或者注射類的藥物；也可以增加一些營養神經的藥物,以達到疏通血管、緩解疼痛的目的,這樣會有助於患者緩解肌肉疼痛,降低抽筋的發生幾率。 糖尿病患者一般都會伴有不同程度的缺鈣問題,而這也是造成肢體抽筋的原因所在,所以,糖尿病患者可以在醫生的指導下適當地補充一些富含鈣元素的食物,還可以攝入一些維生素d3,以利於糖尿病患者自身對鈣元素的吸收。"
茄子是否能夠降低血脂？,"根據原文“茄子之所以能吸油,是因爲其疏鬆多孔的海綿結構,但是在經過口腔的嚼爛,和胃腸道的""磨合吸收""後,海綿結構已經被破壞,這時候的茄子不可能再吸收體內的油脂。所以,無論是生喫還是熟喫,茄子都不可能達到幫助人體排油降脂的效果。” 茄子並不能降低血脂。",56442,健康,"茄子降血脂?芹菜降血壓?這7個飲食誤區,別再信了!","健康科普,來看百科名醫！ 打開父母的朋友圈:""高血脂？喫茄子""；""高血壓？喫芹菜""；""胸圍不夠？來點兒木瓜""... 學醫的我無語了o__o ""...！ 如果蔬菜水果就可以治病的話,那要醫院幹什麼？ 先別急着回懟,我們來看一下專家怎麼說！  這些飲食謠言別信了 1.喫茄子能吸走體內油脂？ 炒菜時,發現茄子很吸油,那生喫茄子是不是可以吸走體內的油脂,達到降血脂、降膽固醇、幫助減肥的目的呢？ 不能！ 茄子之所以能吸油,是因爲其疏鬆多孔的海綿結構,但是在經過口腔的嚼爛,和胃腸道的""磨合吸收""後,海綿結構已經被破壞,這時候的茄子不可能再吸收體內的油脂。 所以,無論是生喫還是熟喫,茄子都不可能達到幫助人體排油降脂的效果。 注意:茄子最好不要生喫,有中毒的危險。 茄子中含有一種有毒物質-茄鹼,茄子皮顏色越深,茄鹼含量越高,一般每百克茄子中含有的茄鹼不超過8毫克,健康成年人就算生喫也達不到中毒劑量,但是老人、小孩兒和特殊狀態的人就要注意了,少喫爲好。 2.喫芹菜可以降血壓？ 芹菜本身很好,富含膳食纖維,能夠增加飽腹感、幫助腸道蠕動,但是它不治病。芹菜雖有一定的控制血壓作用,但是絕對達不到人們需要的降壓效果。 治療高血壓是專業醫生的事情,作爲患者需要第一時間找專業醫生幫忙,而不是給芹菜施加額外的""壓力""。 3.喫菠菜可以補鐵？ 菠菜中含鐵量相對較高,但是卻不容易被人體吸收。 膳食中的鐵分爲血紅素鐵和非血紅素鐵,血紅素鐵容易被人體吸收,主要存在於動物紅肉、肝臟血液中；菠菜或者豆類、穀類、蛋類中的鐵,一般都是非血紅素鐵。 一般來說,如果動物性食物中的血紅素鐵的吸收率有10分的話,那麼植物性食物中鐵的吸收率還不到1分,甚至只有零點幾分,相差十幾倍。 4.喫香蕉能治療便祕？ 很多人在便祕時,會選擇喫兩根香蕉來促進排便。 研究表明,香蕉確實有防治便祕的功效,這主要是由於香蕉含有豐富的低聚果糖,該物質可攜帶水分,使大腸保持溼潤,預防便祕的發生,並減少有毒代謝物對腸壁的刺激,對腸癌也有預防功效。 此外,香蕉中的纖維素也有促進腸道蠕動、加快糞便排出的作用。 但是,需注意:成熟的香蕉纔有潤腸通便的作用,而生香蕉的作用恰恰相反。別喫錯了哦！ 5.喫木耳可以清肺嗎？ 揮之不去的霧霾,也催生了一堆清肺小偏方,其中最爲惹眼的就是""常喫木耳可以清肺""。對此,專家表示,這種說法並沒有足夠的理論依據。 無論是木耳、銀耳,還是豬血,喫進去後穿腸而過,和肺一點關係都沒有。 我國傳統的""清肺食物""清的是""傳統醫學上的肺""。而在傳統醫學裏""清肺"",一般是指減緩跟呼吸道有關的症狀,比如咳嗽、痰多等。 古人開出""清肺食譜""或者""清肺藥方""的時候,大概還意識不到空氣污染這回事。所以""清肺""食物能清理""被空氣污染的肺""實屬無稽之談。 6.喫韭菜可以壯陽？ 韭菜被認爲是壯陽菜,其實是極其荒謬的。因爲從古至今,並沒有任何關於韭菜可以壯陽補腎的證據。 李時珍的《本草綱目》上記載的韭菜可以""韭籽補肝及命門,治小便頻數,遺尿"",並無提到""壯陽""一說。 有人認爲,韭菜可以""壯陽""的證據是:韭菜含有一種""神奇""的物質-鋅。但是...查閱《中國食物成分表》之後,發現韭菜中鋅的含量相當低,甚至連香菇也比不上。 即使鋅具有促進雄性器官的正常發育,並維持精子的活性,同時可以提高人體免疫力的作用。但男士若想通過喫韭菜來提升雄性威風,恐怕有些勉強。 7.喫木瓜可以豐胸？ 傳統醫學裏說的木瓜豐胸源自""以形補形""的理論,沒有任何科學依據。 當然了,也有觀點認爲木瓜中的木瓜酵素和β胡蘿蔔素(在人體內能轉化爲維生素a)能起到豐胸的作用,需要解釋的是,木瓜酵素是一種蛋白酶,進入人體後,會被胃蛋白酶分解,失去酶的活性,根本沒法發揮作用。維生素a也沒有刺激雌激素分泌的作用。所以總結來說,木瓜並沒有豐胸的功效。 要想通過木瓜豐胸,除非...直接切成兩半,塞到那裏去。 人類的大多數食物,只要量別太大,喫點兒沒什麼壞處,也沒什麼太大的益處,均衡飲食最重要。如果生了病想單靠""喫""來治病,後患無窮,一定要到正規醫院及時治療。隨手轉發,別讓父母再受騙了！"
喫降壓藥有沒有最佳時間？,"根據原文“一般降壓藥來說早上起牀即用效果較好,因爲早上人的血壓有升高趨勢,所以早起後服用降壓藥會起到降壓平穩的效果。同理,請勿過晚服用降壓藥,因爲夜晚睡眠人體血壓會降低,如果血壓過低也會引起不適的表現。” 綜上可知，早上起牀是喫降壓藥的最佳時間。",86304,健康,"血壓高喫降壓藥也有方法,注意這幾點,才能穩定血壓,不升高","如今高血壓是越來越年輕化,不僅老年人經常患有高血壓,年輕人也有不少人患有高血壓。 高血壓和生活習慣以及個人體質有密切關係,肥胖、缺乏運動、遺傳等等。即便是患有高血壓,患者也不必過分焦慮,目前我國有很多治療方式和膳食方案來改善高血壓,快速降壓可以服用降壓藥,但是喫降壓藥也有方法。 如果不注意服用降壓藥的方法會導致血壓不達標,甚至還會引發其他疾病,造成無法挽回的後果！因此,合理用藥才能得到更好的效果,讓我們保持健康。 那麼喫降壓藥有沒有最佳時間？早上空腹能喫降壓藥？血壓低了可以減量？關於降壓藥的常見問題解答,不妨看看我以下分爲三步爲您答覆。 喫降壓藥有沒有最佳時間？ 答案是:有的。一般降壓藥來說早上起牀即用效果較好,因爲早上人的血壓有升高趨勢,所以早起後服用降壓藥會起到降壓平穩的效果。同理,請勿過晚服用降壓藥,因爲夜晚睡眠人體血壓會降低,如果血壓過低也會引起不適的表現。 另外,不同降壓藥對胃的刺激不同,根據醫生的安排和指導,對胃部刺激性略高的降壓藥應飯後服用。 人體一般血壓峯值與谷值爲:上午八點至十點、下午三點至五點,血壓爲一天最高的峯值。凌晨兩點至四點,血壓爲一天最低的谷值。 早上空腹能喫降壓藥？ 早上空腹一般是可以服用降壓藥的,主要是看降壓藥是否有刺激性,如果空腹食用刺激性較強的降壓藥,會引起不適,建議經過醫生指導或者根據用藥說明服用降壓藥。 另外可以跟醫生要求推薦對胃刺激較小的降壓藥換藥服用,每天養成測量血壓的習慣,將血壓保持在正常值即可。 血壓低了可以減量？ 當然是不可以。因爲高血壓分爲原發性高血壓和繼發性高血壓兩種,在未確定這兩種類型高血壓之前是不建議減量服用降壓藥的,可以去正規三甲類醫院心內科排除爲繼發性高血壓的可能,根據血壓的情況、患者的年齡、藥物的配方等等因素綜合考慮是否降壓。 一般如果維持在100左右可以考慮減量,一般根據季節,夏天要減量的患者比冬天要多,所以即便是降壓藥減量也要根據季節和自己身體的情況,每天測量血壓,每季複查血壓來控制好血壓情況。 以下幾個小動作做按摩可以對您緩解血壓有幫助 1、筆桿按壓""血壓反應區""3分鐘左右,每天3次 2、手指按壓""心包區""3分鐘左右,每天3次 3、手指按壓""神門穴""、""大陵穴""、""血海穴""、""三陰交穴""3分鐘左右,每天3次 4、用按摩捶輕輕敲打足底""腎臟反射區""、""心臟反射區""各五分鐘 5、每天早起用橡皮筋在手指中指與無名指各繞三圈,1分鐘除去,每天3次 高血壓是一種常見的慢性病,藥物可以快速控制血壓,但不是最好的治療方案,膳食和運動是改善血壓增強體質的好方法,每天注意減少攝入過多脂肪和油脂,減輕體重,適量運動以及放鬆心情,都是有助於緩解高血壓症狀的。"
什麼是葛根，它有什麼功效？,"根據原文“葛根小時候經常喫,可以直接喫,也可以煲湯,是老少皆宜的滋補品。葛根還被譽爲""千年人蔘""。葛根也具備非常好的擴張血管和疏通血液作用,被稱爲""護肝寶""。葛根的作用是葛根素能改善微循環,提高血流量,抑制血小板聚集。 還具有β-受體阻斷效應,抑制腎素-血管緊張素系統,影響血漿兒茶酚胺代謝,改善血管的順應性,因此具有降壓功能。研究發現,葛根煎劑、醇浸劑能對抗垂體後葉素引起的急性心肌缺血。葛根總黃酮能擴張冠脈血管和腦血管,增加冠脈血流量和腦血流量,降低心肌耗氧量,增加氧供應。不僅如此,葛根對於男人女人來說都是寶 女人喫葛根,養肝美顏。”",44168,健康,"解救保肝的中藥,護肝降三高,功效可比三七,有奇效","三七是大家熟知的藥材,可治療很多慢性疾病,今天推薦一種藥物,功效可比三七,可惜很多人都不知道 葛根小時候經常喫,可以直接喫,也可以煲湯,是老少皆宜的滋補品。 葛根還被譽爲""千年人蔘"" 葛根也具備非常好的擴張血管和疏通血液作用,被稱爲""護肝寶""。 葛根的作用 葛根素能改善微循環,提高血流量,抑制血小板聚集。 還具有β-受體阻斷效應,抑制腎素-血管緊張素系統,影響血漿兒茶酚胺代謝,改善血管的順應性,因此具有降壓功能。 研究發現,葛根煎劑、醇浸劑能對抗垂體後葉素引起的急性心肌缺血。 葛根總黃酮能擴張冠脈血管和腦血管,增加冠脈血流量和腦血流量,降低心肌耗氧量,增加氧供應。 不僅如此,葛根對於男人女人來說都是寶 女人喫葛根,養肝美顏 葛根有助於我們肝臟正常代謝,肝氣疏泄正常了,氣血就不會瘀滯。氣血暢通,肝臟就不覺得堵,女人的皮膚自然好起來,人也會精神很多。"
貧血者在補血的同時還需要補什麼？,根據原文“補血的同時還必須補氣。氣與血互相轉化。”可知，貧血者在補血的同時還必須補氣，因爲氣與血互相轉化，氣能生血、行血，血可以由氣轉化而來，補氣可促進血液凝固，控制出血，幫助穩定病情。,104287,健康,貧血者必須要補氣,"受訪專家:東南大學附屬中大醫院中醫內科副主任醫師 朱欣佚 面色蒼白、頭暈眼花、脣甲色淡,出現這些貧血症狀時,很多人第一反應是喫一些補血的藥物,如阿膠、當歸等。但是,東南大學附屬中大醫院中醫內科副主任醫師朱欣佚指出,這些具有補血功效的中藥未必能幫你搞定貧血,因爲補血的同時還必須補氣。 氣與血互相轉化。中醫認爲""氣爲血之帥,血爲氣之母"",氣血同根同源,可互相轉化。氣能生血、行血,血可以由氣轉化而來,並在氣的推動下乖乖地呆在血管中,源源不斷地正常運行,爲身體提供充足的養分和動力。同時,氣是無形的,需以有形之血爲載體,存在於血液中,得到血液的滋養,氣旺而生血。 補血藥大多難吸收。中醫常用當歸、白芍藥、阿膠、地黃、何首烏等藥材來補血,但這些補血藥質地黏膩,單純服用並不能很好地被人體消化吸收,尤其是脾胃功能不好的人,如老人、腸胃不適的人,服用後不僅吸收困難,不能讓珍貴的藥材物盡其用,還容易給消化系統帶來負擔,出現腹脹、大便稀溏等不適症狀。 健脾補氣可糾正貧血。朱欣佚介紹,貧血患者要想正確補足體內血液還需從健脾補氣入手。產後大出血產婦、外傷出血患者、術中出血量多的患者,在現代,可以通過輸血將血容量快速補上來,但在古代或沒有輸血條件的地方,可能就要用到大劑量的補氣藥物。""有形之血不能速生,無形之氣所當急固""。也就是說,人在出血的同時氣亦隨血而脫,單用補血藥物會面臨吸收難題,而補氣可促進血液凝固,控制出血,幫助穩定病情,古時搶救休克患者就常用人蔘大補元氣。還有一類慢性出血患者,如月經量多、月經淋漓不盡、慢性腎病有血尿的患者等,可用補氣藥物止住慢性出血,繼而加以補血藥物調理以糾正貧血。 中醫補氣的經典方劑爲四君子湯:人蔘(後人以黨蔘代替人蔘,更適合日常服用)、白朮、茯苓、甘草,此方健脾益氣,能增強身體運化之力；中醫補血養血經典方劑爲四物湯:當歸、地黃、芍藥、川芎,有補血活血的功效。四君子湯還可和四物湯合用爲八珍湯,達到補氣和血的雙重功效。 另外常用的還有十全大補丸,其實就是八珍湯中的八味藥加上補氣的黃芪和溫陽的肉桂,既能氣血雙補,又能兼顧改善氣血虧虛導致的虛寒症狀,再生障礙性貧血患者和腫瘤患者有時會以此藥來滋補身體。專家建議貧血患者先去醫院就診,根據診斷結果在醫師指導下辨證合理用藥。"
爲什麼經常搓腰可以幫助預防腰痛問題？,"根據原文“日常生活中,我們把雙手握成拳頭狀,隨後從腰眼的地方進行旋轉按摩。也可以先把雙手搓熱,隨後放到腰部上下進行按摩,這樣做能夠幫助我們讓毛細血管擴張,提高腰肌的耐力,預防由於風寒或是過度勞累導致的腰痛問題。”可知，經常搓腰可以幫助毛細血管擴張，提高腰肌的耐力，從而預防由於風寒或過度勞累導致的腰痛問題。",47599,健康,"身體這6個部位,經常搓一搓,可以助你延年益壽!","日常生活中,當我們忙碌一天之後,身體勢必會出現疲憊、眼睛酸澀、腰膝痠軟等問題；這個時候,我們可以通過搓臉或是搓耳朵來起到提神醒腦的作用。其實我們身體上的一些部位,經常搓一搓還能夠起到舒筋通絡和活血化瘀的作用。沒事搓搓這6個部位,能讓你延年益壽,很多人還不知道！ ■身體這6個部位,經常搓一搓,可以助你延年益壽！ 搓腰: 日常生活中,我們把雙手握成拳頭狀,隨後從腰眼的地方進行旋轉按摩。也可以先把雙手搓熱,隨後放到腰部上下進行按摩,這樣做能夠幫助我們讓毛細血管擴張,提高腰肌的耐力,預防由於風寒或是過度勞累導致的腰痛問題。 搓手: 日常生活中,在我們的手上有着較多的穴位,不同穴位跟不同身體器官相互對應,經常對相關的穴位進行適當的按摩,能夠幫助我們調節五臟六腑。具體的操作方法就是兩手心跟手背進行互搓,一直搓到發紅發熱即可,這樣做能夠強壯我們的身體。 搓耳朵: 日常生活中,在我們的耳朵上有着較多的穴位,它們跟身體上的多個地方都是息息相關的。從中醫的角度上來說,腎臟開竅於耳,經常對着耳廓進行搓一搓,能夠起到補腎壯腰以及延年益壽的作用。平時搓一搓外耳廓能夠促進毛細血管的充盈,改善外周的循環,輔助治療上火問題。具體就是把耳廓從下到上搓到局部發熱發燙即可。 搓臉: 通常來說,面部表情較爲豐富的人是很容易出現表情紋的,經常搓一搓面部能夠起到促進血液循環的作用,提高受制的靈活性,讓面部皮膚得到充足的血液供給以及營養物質。身體疲勞時不妨對着額頭搓一搓,可以讓面部變得更加舒適,同時還能夠幫助我們提高眼睛的明亮度。 搓鼻子: 日常生活中,在睡覺前或是晨起之後,使用冷水搓一搓鼻翼,能夠在一定程度上改善局部血液循環,有效改善鼻塞和打噴嚏的問題。對於沒有鼻竇炎或是鼻炎的朋友而言,沒事對着鼻子搓一搓能夠促進血液循環,對着相關的穴位進行刺激,能夠提高鼻粘膜的抗病毒能力。我們需要使用兩手的食指從眉頭中間順着鼻樑不停上下搓,直到鼻翼微微發紅即可。 搓頭皮: 日常生活中,隨着年齡不斷的增長,很容易會出現白頭髮。平時對着頭皮搓一搓能夠有效預防白髮增多的作用。我們只需要使用到五根手指頭,搓一搓頭皮,這樣做能夠促進毛囊的血液循環,讓毛囊得到充足的血液供給,刺激黑色素細胞生成,提高細胞活性,促進分裂過程,有利於頭髮變黑。 結語:日常生活中,我們除了對身體這些部位搓一搓之外,也別忘了搓一搓腳足；畢竟腳足是我們身體的第二心臟,經常沒事搓一搓能夠調整身體的機能,從而幫助我們起到延年益壽的作用。"
飲料中的糖分和二氧化碳對我們的健康有什麼影響？,"根據原文“每天喝飲料不僅對我們的健康有害,而且會使我們的身體越來越胖”，飲料中含有的糖分和二氧化碳對我們的健康有害無益。長期喝飲料會導致身體逐漸變胖，並對健康造成損害。",44690,健康,這4個壞習慣 會讓你越來越胖 趕緊改正,"很多人覺得沒喫多少東西,爲什麼會突然變胖呢？而且胖起來還一發不可收拾。如果你有這些不良習慣是導致肥胖的最大原因,看看你是否中招了？1、只喝飲料天氣一熱,飲料就變得越來越受歡迎,然而,每天喝飲料不僅對我們的健康有害,而且會使我們的身體越來越胖,飲料中含有的糖分和二氧化碳對我們的健康有害無益。建議:每日口渴喝溫水是最好的,既解渴又有益健康。2、喫甜食甜食是許多女孩最喜歡的食物,只要是精緻的甜食,都會讓女孩愛不釋手。但是甜食含糖量和卡路里很高,所以愛喫甜食的人身體會逐漸發胖。建議:慢慢戒掉甜食,可以找其他替代品,但要學會控制分量。3、久坐不動現在許多人都信奉一句話:能坐着就堅決不站,能躺着就堅決不坐。這是萬萬不行的,因爲坐得太久不僅會讓你發胖,還會對人體功能造成嚴重的損害。久坐肥胖的主要特徵是脂肪堆積在腹部。如果你不想以後穿正裝的時候,坐下釦子就崩開,那就要多多站起來走動。建議:坐着每隔2小時就站起來走動一下,字少2需要走動15分鐘來拉伸你的肌肉和骨骼。4、熬夜熬夜不僅會讓我們發胖,如果嚴重的話,還會導致猝死。熬夜會使我們的身體內分泌紊亂和新陳代謝紊亂,導致我們身體的功能損傷,熬夜也是我們身體最大的殺手。建議:養成早睡早起的習慣,每天晚上11 : 30前入睡,早上6 : 30或7 : 30拉伸身體。一旦養成這種習慣,不僅可以讓你更健康,還可以幫助你保持身材,精神越來越好。如果你真想遠離肥胖,那就儘量避免以上這4個壞習慣。 特別聲明:以上文章內容僅代表作者本人觀點,不代表新浪網觀點或立場。如有關於作品內容、版權或其它問題請於作品發表後的30日內與新浪網聯繫。"
百合適合哪種失眠患者服用？,根據原文“適合有長期乾咳、痰中帶血、虛煩驚悸、多夢、精神恍惚等陰虛肺燥、心神失養症狀的失眠患者服用”可知，百合適合有陰虛肺燥、心神失養症狀的失眠患者服用。,65634,健康,這六味中藥可有效治療失眠的,"我們都知道工作壓力也是越來越大了,而且在生活中每個人都可能會遇到一些失眠的現象,大家都知道經常失眠的情況下會影響到我們的身體健康,所以大家一定要記得可以通過一些中草藥的方式可以改善,我們就應該來看看到底有哪6種藥物可以更快的去緩解和治療失眠的現象了呢。 百合 百合味甘苦,性微寒,入心經、肺經,具有潤肺止咳、清心安神的功效,適合有長期乾咳、痰中帶血、虛煩驚悸、多夢、精神恍惚等陰虛肺燥、心神失養症狀的失眠患者服用。方法是:取百合15~20克,用水煎後服用,可在晚上臨睡前一次服完。 龍骨 龍骨味甘,性微寒,入心經、肝經,具有定驚安神、平肝潛陽的功效,適合有心神不安、潮熱盜汗、夢遺遺精、心悸等陰虛陽亢症狀的失眠患者服用。方法是:取生龍骨10~15克,用水煎後服用,可在晚上臨睡前一次服完。 琥珀 琥珀味甘,性平,入心經、肝經、膀胱經,具有定驚安神、活血散瘀的功效,適合有心悸不安、驚悸多夢、肢體疼痛等瘀血擾心症狀的失眠患者服用。方法是:取琥珀粉1.5~3克,用水煎後服用,可在晚上臨睡前一次服完。 珍珠母 珍珠母是貝類動物貝殼的珍珠層,其味鹹,性寒,入肝經、心經,具有平肝潛陽、清肝明目的功效,適合有頭目眩暈、耳鳴心悸、兩目乾澀、視物昏花、脅肋隱痛、口乾咽燥、心中煩熱等肝陰不足、肝陽上亢症狀的失眠患者服用。方法是:取珍珠母粉15~25克,用水煎後服用,可在晚上臨睡前一次服完。 酸棗仁 酸棗仁味甘,性平,入心經、肝經,具有養心安神、益陰斂汗的功效,適合有煩躁不安、驚悸怔忡、煩渴、盜汗等心肝陰血不足症狀的失眠患者服用。方法是:取酸棗仁15~30克,搗碎,用水煎後服用,可在晚上臨睡前一次服完。 合歡花 合歡花味甘苦,性平,入心經、肝經,具有安神解鬱、活血消腫的功效,適合有鬱悶不樂、煩躁不安、健忘等情志抑鬱症狀的失眠患者服用。方法是:取合歡花10克,用水煎後服用,可在晚上臨睡前一次服完。 每個人都可能會遇到一些失眠的現象,所以在生活中一定要記得完全可以通過這個中草藥的方式,尤其是對一些百合或者是酸棗仁,合歡花之類的,都是非常不錯的,都是可以達到活血消腫的效果,可以更快的去治療一些失眠的現象的。"
